Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/07  15:00:00,46.2978248094,3.27972715607,11.1574235466,2.47928268655,8.04124803518,21.3317032909,0.02,0.0,0.02
 01/07  16:00:00,43.661665308,3.04314529407,8.17075106754,4.35077313065,8.04124803518,20.0473076865,1.10329448819,0.0,1.10329448819
 01/07  17:00:00,44.7977483831,2.97472022738,3.68018271972,7.25741738579,8.04124803518,20.3684065876,1.10328475362,0.0,1.10328475362
 01/07  18:00:00,54.9978845143,2.97472022738,0.409206422349,16.1120122818,2.68041601173,18.0090894769,0.02,0.0,0.02
 01/07  19:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10310275571,0.0,1.10310275571
 01/07  20:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/07  21:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10303356032,0.0,1.10303356032
 01/07  22:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/07  23:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10303907657,0.0,1.10303907657
 01/07  24:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  01:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10293118166,0.0,1.10293118166
 01/08  02:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  03:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  04:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10292840591,0.0,1.10292840591
 01/08  05:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  06:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10304230565,0.0,1.10304230565
 01/08  07:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  08:00:00,18.7713521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  09:00:00,18.7713521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10296612306,0.0,1.10296612306
 01/08  10:00:00,18.7713521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  11:00:00,18.7713521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.1029320759,0.0,1.1029320759
 01/08  12:00:00,19.3542312274,0.166665689644,0.416213361534,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  13:00:00,21.4836465276,0.666662758575,2.04563159278,0.0,2.68041601173,16.0824960704,1.10300550526,0.0,1.10300550526
 01/08  14:00:00,27.9406438491,1.646826997,7.52246467588,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  15:00:00,29.6396121142,1.51526694722,9.3529929908,0.0,2.68041601173,16.0824960704,1.10306443367,0.0,1.10306443367
 01/08  16:00:00,20.0389359301,0.166665689644,1.10091806424,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  17:00:00,21.2386855095,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  18:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10293113793,0.0,1.10293113793
